mode,path,acquisition,slices,receiverChannels,height,width,corrupted,systemFieldStrength_T
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070134.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070134_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070135.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070135_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070136.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070136_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070139.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070139_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070140.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070140_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070141.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070141_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070142.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070142_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070145.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070145_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070150.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070150_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070151.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070151_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070152.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070152_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070153.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070153_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070154.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070154_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070155.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070155_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070164.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070164_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070165.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070165_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070167.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070167_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070169.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070169_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070171.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070171_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070172.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070172_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070174.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070174_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070175.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070175_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070176.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070176_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070181.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070181_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070184.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070184_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070195.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070195_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070198.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070198_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070201.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070201_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070204.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070204_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070208.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070208_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070211.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070211_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070219.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070219_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070222.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070222_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070226.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070226_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070228.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070228_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070237.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070237_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070245.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070245_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070249.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070249_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070250.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070250_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070252.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070252_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070257.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070257_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070261.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070261_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070266.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070266_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070270.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070270_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070272.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070272_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070277.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070277_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070280.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070280_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070285.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070285_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070302.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070302_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070305.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070305_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070308.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070308_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070309.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070309_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070313.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070313_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070315.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070315_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070320.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070320_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070325.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070325_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070329.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070329_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070330.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070330_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070332.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070332_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070333.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070333_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070342.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070342_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070343.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070343_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070351.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070351_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070352.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070352_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070355.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070355_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070356.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070356_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070366.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070366_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070372.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070372_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070380.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070380_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070384.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070384_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070389.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070389_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070390.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070390_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070392.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070392_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070395.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070395_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070397.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070397_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070403.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070403_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070405.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070405_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070408.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070408_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070409.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070409_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070415.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070415_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070416.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070416_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070420.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070420_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070422.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070422_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070427.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070427_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070435.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070435_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070436.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070436_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070439.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070439_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070442.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070442_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070449.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070449_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070452.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070452_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070454.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070454_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070456.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070456_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070458.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070458_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070459.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070459_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070460.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070460_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070464.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070464_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070467.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070467_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070471.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070471_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070480.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070480_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070482.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070482_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070484.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070484_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070486.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070486_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070488.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070488_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070491.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070491_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070497.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070497_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070498.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070498_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070500.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070500_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070501.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070501_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070504.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070504_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070511.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070511_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070514.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070514_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070515.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070515_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070516.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070516_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070522.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070522_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070523.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070523_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070524.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070524_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070526.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070526_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070528.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070528_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070529.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070529_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070530.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070530_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070533.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070533_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070535.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070535_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070536.h5,AXT2,16,4,640,320,False,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070536_corrupted.h5,AXT2,16,4,640,320,True,1.494
multicoil_train,data\multicoil_train\file_brain_AXT2_207_2070540.h5,AXT2,16,4,640,320,False,1.494
